listKey,listTitle,expectedField,actualField,driftType,severity,requirement,judgement,notes,evidenceSource
nurse_observations,NurseObservations,,_x0053_pO220,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,_x0053_pO221,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,_x0053_pO23,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,_x0053_pO24,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,_x0053_pO25,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,_x0053_pO26,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,_x0053_pO27,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,_x0053_pO28,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,_x0053_pO29,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,AccessPolicy,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,BaseName,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,ContentVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By1,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By10,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By11,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By12,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By13,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By14,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By15,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By16,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By17,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By18,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By19,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By20,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By21,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By3,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By4,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By5,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By6,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By7,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By8,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_By9,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Created_x0020_Date,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID1,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID10,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID11,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID12,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID13,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID14,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID15,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID16,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID17,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID18,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID19,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID20,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID21,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID3,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID4,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID5,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID6,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID7,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID8,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Device_x0020_ID9,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP1,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP10,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP11,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP12,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP13,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP14,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP15,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP16,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP17,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP18,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP19,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP20,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP21,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP3,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP4,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP5,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP6,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP7,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP8,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Diastolic_x0020_BP9,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,EncodedAbsUrl,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,File_x0020_Type,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,FileDirRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,FileLeafRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,FileRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,FSObjType,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,HTML_x0020_File_x0020_Type,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key1,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key10,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key11,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key12,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key13,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key14,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key15,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key16,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key17,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key18,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key19,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key20,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key21,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key22,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key23,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key3,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key4,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key5,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key6,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key7,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key8,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Idempotency_x0020_Key9,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Last_x0020_Modified,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,LinkFilename,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,LinkFilename2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,LinkFilenameNoMenu,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,LinkTitle2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone1,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone10,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone11,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone12,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone13,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone14,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone15,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone16,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone17,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone18,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone19,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone20,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone21,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone3,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone4,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone5,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone6,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone7,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone8,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Local_x0020_Time_x0020_Zone9,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,MainLinkSettings,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Memo,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,NoExecute,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At1,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At10,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At11,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At12,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At13,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At14,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At15,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At16,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At17,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At18,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At19,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At20,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At21,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At22,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At23,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At3,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At4,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At5,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At6,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At7,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At8,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,Observed_x0020_At9,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,OriginatorId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,owshiddenversion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,ParentUniqueId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,PermMask,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,PrincipalCount,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
nurse_observations,NurseObservations,,ProgId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
