ListName,InternalName,DisplayName,TypeAsString,Hidden,ReadOnly,FromBaseType,Indexed,Classification,Reason,RecommendedAction
UserBenefit_Profile,ContentTypeId,コンテンツ タイプの ID,ContentTypeId,true,true,true,false,keep_system,"Hidden=true, ReadOnly=true, FromBaseType=true",KEEP
UserBenefit_Profile,Title,タイトル,Text,false,false,true,false,keep_system,FromBaseType=true,KEEP
UserBenefit_Profile,_ModerationComments,承認者のコメント,Note,true,true,true,false,keep_system,"Hidden=true, ReadOnly=true, FromBaseType=true",KEEP
UserBenefit_Profile,File_x0020_Type,ファイルの種類,Text,true,true,true,false,keep_system,"Hidden=true, ReadOnly=true, FromBaseType=true",KEEP
UserBenefit_Profile,_ColorHex,色,Text,true,true,true,false,keep_system,"Hidden=true, ReadOnly=true, FromBaseType=true",KEEP
UserBenefit_Profile,_ColorTag,色タグ,Text,false,true,true,false,keep_system,"ReadOnly=true, FromBaseType=true",KEEP
UserBenefit_Profile,_Emoji,絵文字,Text,true,true,true,false,keep_system,"Hidden=true, ReadOnly=true, FromBaseType=true",KEEP
UserBenefit_Profile,ComplianceAssetId,コンプライアンス資産 ID,Text,false,true,true,false,keep_system,"ReadOnly=true, FromBaseType=true",KEEP
UserBenefit_Profile,User_x0020_ID,User ID,Text,false,false,false,false,keep_ssot,Exact match with SSOT or candidates,KEEP
UserBenefit_Profile,Grant_x0020_Municipality,Grant Municipality,Text,false,false,false,false,keep_ssot,Exact match with SSOT or candidates,KEEP
UserBenefit_Profile,Grant_x0020_Period_x0020_Start,Grant Period Start,DateTime,false,false,false,false,keep_ssot,Exact match with SSOT or candidates,KEEP
UserBenefit_Profile,Grant_x0020_Period_x0020_End,Grant Period End,DateTime,false,false,false,false,keep_ssot,Exact match with SSOT or candidates,KEEP
UserBenefit_Profile,User_x0020_Copay_x0020_Limit,User Copay Limit,Text,false,false,false,false,keep_ssot,Exact match with SSOT or candidates,KEEP
UserBenefit_Profile,Meal_x0020_Addition,Meal Addition,Text,false,false,false,false,keep_ssot,Exact match with SSOT or candidates,KEEP
UserBenefit_Profile,Copay_x0020_Payment_x0020_Method,Copay Payment Method,Text,false,false,false,false,keep_ssot,Exact match with SSOT or candidates,KEEP
UserBenefit_Profile,ID,ID,Counter,false,true,true,false,keep_system,"ReadOnly=true, FromBaseType=true",KEEP
