ListName,InternalName,DisplayName,TypeAsString,Hidden,ReadOnly,FromBaseType,Indexed,Classification,Reason,RecommendedAction
SupportRecord_Daily,DeletedBy,DeletedBy,Text,false,false,false,false,legacy_unknown,"Not in SSOT, not system, no drift pattern detected — requires manual review",MANUAL_REVIEW
SupportRecord_Daily,Latest_x0020_Version,Latest Version,Number,false,false,false,false,keep_ssot,Exact match with SSOT,KEEP
SupportRecord_Daily,RecordDate,RecordDate,DateTime,false,false,false,false,keep_ssot,Exact match with SSOT,KEEP
SupportRecord_Daily,ReporterName,ReporterName,Text,false,false,false,false,keep_ssot,Exact match with SSOT,KEEP
SupportRecord_Daily,ReporterRole,ReporterRole,Text,false,false,false,false,keep_ssot,Exact match with SSOT,KEEP
SupportRecord_Daily,UserCount,UserCount,Number,false,false,false,false,keep_ssot,Exact match with SSOT,KEEP
SupportRecord_Daily,ApprovalStatus,ApprovalStatus,Text,false,false,false,false,keep_ssot,Exact match with SSOT,KEEP
SupportRecord_Daily,User_x0020_Rows_x0020_JSON,User Rows JSON,Note,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Approved_x0020_By,Approved By,Text,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Approved_x0020_At,Approved At,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,User_x0020_Code,User Code,Text,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Status,Status,Text,false,false,false,false,legacy_unknown,"Not in SSOT, not system, no drift pattern detected — requires manual review",MANUAL_REVIEW
SupportRecord_Daily,Check_x002d_in_x0020_Time,Check-in Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Check_x002d_out_x0020_Time,Check-out Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Check_x002d_in_x0020_Time0,Check-in Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Check_x002d_out_x0020_Time0,Check-out Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Check_x002d_in_x0020_Time1,Check-in Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Check_x002d_out_x0020_Time1,Check-out Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Check_x002d_in_x0020_Time2,Check-in Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Check_x002d_out_x0020_Time2,Check-out Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Check_x002d_in_x0020_Time3,Check-in Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Check_x002d_out_x0020_Time3,Check-out Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Check_x002d_in_x0020_Time4,Check-in Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
SupportRecord_Daily,Check_x002d_out_x0020_Time4,Check-out Time,DateTime,false,false,false,false,drift_encoded,UCS-2 encoded name (_xNNNN_) — typically Japanese display-name auto-encoded,DELETE (auto-detected zombie)
